Timestamp;fecha; AF3/theta; AF3/alpha; AF3/betaL; AF3/betaH; AF3/gamma; F7/theta; F7/alpha; F7/betaL; F7/betaH; F7/gamma; F3/theta; F3/alpha; F3/betaL; F3/betaH; F3/gamma; FC5/theta; FC5/alpha; FC5/betaL; FC5/betaH; FC5/gamma; T7/theta; T7/alpha; T7/betaL; T7/betaH; T7/gamma; P7/theta; P7/alpha; P7/betaL; P7/betaH; P7/gamma; O1/theta; O1/alpha; O1/betaL; O1/betaH; O1/gamma; O2/theta; O2/alpha; O2/betaL; O2/betaH; O2/gamma; P8/theta; P8/alpha; P8/betaL; P8/betaH; P8/gamma; T8/theta; T8/alpha; T8/betaL; T8/betaH; T8/gamma; FC6/theta; FC6/alpha; FC6/betaL; FC6/betaH; FC6/gamma; F4/theta; F4/alpha; F4/betaL; F4/betaH; F4/gamma; F8/theta; F8/alpha; F8/betaL; F8/betaH; F8/gamma; AF4/theta; AF4/alpha; AF4/betaL; AF4/betaH; AF4/gamma;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1716528584;23/05/2024;6968;7;388;3;16;1;243;0;558;0;107;4;918;2;328;1;65;0;573;0;199;2;239;1;615;0;699;0;532;0;107;1;432;0;996;0;531;0;283;0;124;0;354;0;306;0;223;0;49;0;63;0;545;0;367;0;67;0;147;0;62;0;795;0;615;0;243;0;211;0;92;1;1;1;465;0;249;0;269;0;119;0;582;0;927;0;426;0;315;0;141;0;479;0;913;0;39;0;381;0;143;2;572;2;383;0;586;0;555;0;153;2;915;2;859;0;543;0;62;0;139;7;735;4;275;0;736;0;792;0;197;7;72;3;443;0;957;0;715;0;172
1716528584;23/05/2024;8218;8;366;3;288;1;271;0;578;0;99;6;15;2;58;1;115;0;573;0;201;2;607;1;814;0;723;0;592;0;118;1;813;1;127;0;592;0;278;0;117;0;301;0;305;0;215;0;45;0;64;0;492;0;349;0;107;0;152;0;64;0;833;0;592;0;327;0;253;0;85;1;225;1;429;0;341;0;285;0;108;0;612;0;952;0;46;0;308;0;117;0;53;0;935;0;383;0;376;0;131;2;908;2;566;0;571;0;544;0;149;3;226;3;5;0;549;0;656;0;135;8;666;4;705;0;681;0;797;0;187;8;49;3;693;0;939;0;745;0;166
1716528584;23/05/2024;9468;8;607;3;268;1;239;0;581;0;97;6;626;2;617;1;107;0;555;0;209;2;793;1;822;0;71;0;646;0;13;2;38;1;137;0;605;0;271;0;113;0;275;0;323;0;195;0;43;0;64;0;431;0;325;0;161;0;149;0;65;0;833;0;543;0;435;0;277;0;82;1;32;1;298;0;449;0;287;0;98;0;671;0;891;0;491;0;306;0;98;0;598;0;879;0;368;0;376;0;122;2;987;2;458;0;536;0;528;0;151;3;248;2;92;0;559;0;717;0;135;8;72;4;656;0;624;0;79;0;182;8;291;3;574;0;897;0;756;0;162
1716528585;23/05/2024;718;7;902;2;9;1;105;0;572;0;98;6;477;2;379;1;4;0;525;0;215;2;722;1;63;0;644;0;688;0;139;2;39;1;21;0;554;0;265;0;11;0;263;0;34;0;176;0;45;0;62;0;378;0;311;0;219;0;139;0;63;0;81;0;487;0;542;0;279;0;82;1;4;1;78;0;547;0;28;0;92;0;786;0;767;0;519;0;311;0;89;0;694;0;763;0;349;0;384;0;119;2;796;2;84;0;475;0;522;0;157;2;971;2;477;0;545;0;8;0;137;7;809;4;72;0;546;0;779;0;18;7;604;3;61;0;802;0;759;0;161
1716528585;23/05/2024;1968;6;395;2;265;0;873;0;566;0;1;5;638;1;917;0;811;0;492;0;21;2;423;1;303;0;532;0;713;0;143;1;846;0;822;0;447;0;262;0;108;0;264;0;343;0;168;0;53;0;59;0;339;0;315;0;267;0;126;0;59;0;764;0;437;0;615;0;259;0;85;1;451;0;816;0;607;0;278;0;89;0;939;0;624;0;536;0;324;0;88;0;797;0;623;0;326;0;407;0;12;2;388;1;569;0;394;0;543;0;167;2;474;1;849;0;5;0;898;0;137;6;76;3;118;0;441;0;776;0;179;6;118;2;29;0;653;0;771;0;162
1716528585;23/05/2024;3218;4;576;1;556;0;605;0;578;0;101;4;364;1;374;0;585;0;474;0;196;2;32;0;95;0;407;0;72;0;141;1;54;0;607;0;319;0;265;0;108;0;277;0;33;0;174;0;67;0;56;0;328;0;335;0;296;0;117;0;56;0;739;0;402;0;629;0;229;0;88;1;513;0;565;0;608;0;297;0;89;1;104;0;506;0;531;0;35;0;94;0;904;0;489;0;298;0;445;0;125;1;936;1;62;0;318;0;601;0;178;1;969;1;211;0;444;1;1;0;133;4;105;2;82;0;336;0;79;0;177;4;349;1;491;0;483;0;806;0;164
1716528585;23/05/2024;4468;2;924;0;972;0;382;0;615;0;101;3;54;0;904;0;394;0;485;0;175;1;654;0;664;0;303;0;714;0;132;1;224;0;432;0;208;0;275;0;107;0;308;0;31;0;191;0;86;0;55;0;361;0;363;0;303;0;115;0;54;0;783;0;382;0;577;0;2;0;9;1;605;0;374;0;552;0;34;0;89;1;233;0;435;0;504;0;388;0;104;0;989;0;374;0;27;0;498;0;131;1;549;0;67;0;269;0;69;0;191;1;589;0;71;0;402;1;95;0;126;2;395;1;234;0;267;0;822;0;172;2;752;0;875;0;341;0;867;0;161
1716528585;23/05/2024;5718;1;785;0;601;0;25;0;666;0;98;1;99;0;587;0;286;0;522;0;155;1;374;0;478;0;238;0;699;0;119;0;967;0;32;0;139;0;29;0;106;0;359;0;29;0;209;0;105;0;53;0;433;0;385;0;291;0;123;0;53;0;903;0;369;0;475;0;181;0;9;1;71;0;262;0;461;0;4;0;86;1;273;0;408;0;466;0;433;0;114;1;32;0;281;0;252;0;557;0;138;1;319;0;42;0;259;0;793;0;204;1;425;0;398;0;394;1;165;0;116;1;315;0;692;0;264;0;864;0;165;1;714;0;513;0;255;0;94;0;155
1716528585;23/05/2024;6968;1;184;0;426;0;208;0;711;0;92;1;277;0;417;0;262;0;576;0;14;1;189;0;378;0;212;0;68;0;106;0;78;0;263;0;115;0;308;0;104;0;43;0;27;0;217;0;12;0;53;0;527;0;384;0;267;0;137;0;53;1;53;0;355;0;352;0;174;0;87;1;778;0;213;0;361;0;462;0;79;1;204;0;403;0;432;0;475;0;123;1;17;0;207;0;258;0;615;0;147;1;229;0;282;0;281;0;892;0;216;1;426;0;245;0;42;1;203;0;106;0;886;0;43;0;325;0;908;0;155;1;236;0;359;0;227;1;0;144;
1716528585;23/05/2024;8218;0;975;0;367;0;218;0;729;0;86;0;856;0;338;0;29;0;624;0;133;1;79;0;33;0;206;0;659;0;95;0;643;0;237;0;123;0;328;0;101;0;512;0;247;0;213;0;13;0;52;0;61;0;352;0;237;0;152;0;54;1;159;0;332;0;239;0;177;0;83;1;755;0;199;0;276;0;51;0;7;1;49;0;395;0;415;0;504;0;129;0;956;0;149;0;289;0;664;0;156;1;25;0;214;0;323;0;975;0;227;1;503;0;185;0;464;1;2;0;99;0;931;0;353;0;43;0;947;0;146;1;194;0;318;0;239;1;22;0;134
1716528585;23/05/2024;9468;1;8;0;355;0;242;0;706;0;81;0;646;0;313;0;336;0;648;0;131;1;45;0;311;0;203;0;635;0;9;0;543;0;229;0;149;0;345;0;99;0;595;0;216;0;199;0;138;0;52;0;648;0;291;0;208;0;166;0;56;1;168;0;302;0;154;0;187;0;78;1;62;0;202;0;219;0;533;0;62;0;861;0;386;0;416;0;509;0;133;0;882;0;111;0;341;0;699;0;165;1;366;0;198;0;375;1;34;0;238;1;616;0;169;0;502;1;154;0;94;1;341;0;404;0;556;0;971;0;142;1;439;0;319;0;273;0;992;0;125
1716528586;23/05/2024;718;1;236;0;364;0;266;0;648;0;8;0;641;0;331;0;389;0;64;0;133;1;106;0;314;0;196;0;604;0;91;0;498;0;232;0;183;0;354;0;102;0;657;0;181;0;187;0;144;0;53;0;625;0;214;0;184;0;175;0;58;1;71;0;269;0;105;0;2;0;74;1;384;0;214;0;185;0;529;0;58;0;699;0;388;0;425;0;484;0;136;0;839;0;97;0;398;0;718;0;172;1;564;0;227;0;427;1;66;0;247;1;779;0;184;0;513;1;67;0;91;2;29;0;553;0;68;0;972;0;147;1;877;0;338;0;317;0;909;0;121
1716528586;23/05/2024;1968;1;673;0;378;0;295;0;563;0;82;0;886;0;383;0;456;0;6;0;138;1;272;0;334;0;189;0;562;0;98;0;534;0;24;0;228;0;35;0;11;0;682;0;149;0;182;0;149;0;55;0;547;0;138;0;167;0;179;0;59;0;91;0;241;0;84;0;212;0;7;1;106;0;231;0;161;0;503;0;59;0;606;0;409;0;425;0;434;0;141;0;845;0;104;0;445;0;718;0;175;1;817;0;292;0;474;1;67;0;255;2;16;0;221;0;49;0;948;0;89;2;982;0;754;0;789;0;939;0;163;2;455;0;364;0;37;0;787;0;122
1716528586;23/05/2024;3218;2;192;0;39;0;335;0;463;0;9;1;296;0;457;0;54;0;534;0;146;1;482;0;371;0;189;0;506;0;11;0;637;0;249;0;287;0;332;0;122;0;658;0;13;0;186;0;152;0;59;0;441;0;81;0;158;0;179;0;61;0;747;0;226;0;78;0;217;0;68;0;848;0;255;0;137;0;462;0;66;0;573;0;452;0;408;0;368;0;146;0;884;0;127;0;473;0;698;0;172;2;66;0;39;0;52;1;31;0;264;2;291;0;286;0;447;0;805;0;89;3;999;0;959;0;874;0;868;0;184;3;42;0;394;0;435;0;646;0;129
1716528586;23/05/2024;4468;2;619;0;402;0;39;0;366;0;1;1;76;0;529;0;629;0;46;0;156;1;645;0;43;0;205;0;439;0;126;0;765;0;255;0;356;0;303;0;134;0;585;0;126;0;194;0;149;0;63;0;336;0;54;0;156;0;176;0;63;0;632;0;226;0;83;0;21;0;68;0;663;0;284;0;115;0;412;0;78;0;571;0;505;0;379;0;302;0;152;0;934;0;158;0;483;0;658;0;161;2;229;0;515;0;573;0;96;0;276;2;503;0;388;0;414;0;653;0;92;4;872;1;115;0;951;0;77;0;204;3;434;0;437;0;515;0;507;0;139
1716528586;23/05/2024;5718;2;803;0;42;0;46;0;284;0;11;2;125;0;578;0;701;0;391;0;168;1;676;0;514;0;238;0;368;0;144;0;867;0;258;0;426;0;27;0;144;0;479;0;132;0;197;0;141;0;68;0;256;0;58;0;157;0;168;0;66;0;583;0;245;0;91;0;191;0;72;0;557;0;315;0;101;0;356;0;92;0;572;0;552;0;349;0;244;0;158;0;969;0;191;0;484;0;594;0;146;2;242;0;655;0;639;0;861;0;294;2;532;0;521;0;42;0;506;0;101;5;358;1;193;1;51;0;66;0;217;3;486;0;492;0;613;0;389;0;15
1716528586;23/05/2024;6968;2;667;0;448;0;542;0;224;0;117;2;271;0;583;0;737;0;336;0;178;1;536;0;617;0;284;0;304;0;161;0;9;0;258;0;492;0;241;0;148;0;373;0;142;0;197;0;132;0;74;0;212;0;87;0;156;0;156;0;7;0;583;0;282;0;96;0;163;0;78;0;515;0;349;0;99;0;294;0;105;0;565;0;578;0;327;0;197;0;161;0;974;0;232;0;495;0;508;0;13;2;86;0;799;0;723;0;749;0;317;2;315;0;668;0;479;0;382;0;117;5;323;1;2;1;206;0;554;0;219;3;156;0;559;0;728;0;301;0;16
1716528586;23/05/2024;8218;2;254;0;487;0;629;0;186;0;119;2;129;0;54;0;729;0;295;0;182;1;263;0;729;0;332;0;25;0;171;0;843;0;26;0;548;0;22;0;143;0;303;0;149;0;197;0;126;0;8;0;199;0;125;0;149;0;142;0;73;0;593;0;333;0;97;0;132;0;87;0;499;0;38;0;109;0;228;0;116;0;553;0;58;0;315;0;16;0;16;0;932;0;292;0;53;0;405;0;117;1;797;0;937;0;825;0;642;0;342;1;915;0;807;0;579;0;291;0;136;4;76;1;185;1;431;0;468;0;209;2;573;0;64;0;846;0;244;0;166
1716528586;23/05/2024;9468;1;706;0;531;0;704;0;163;0;114;1;744;0;463;0;69;0;268;0;176;0;949;0;827;0;371;0;207;0;172;0;712;0;263;0;59;0;208;0;131;0;282;0;152;0;204;0;125;0;83;0;208;0;16;0;137;0;126;0;74;0;587;0;387;0;98;0;107;0;94;0;483;0;408;0;13;0;167;0;121;0;529;0;559;0;316;0;13;0;153;0;834;0;369;0;589;0;299;0;109;1;433;1;54;0;931;0;551;0;362;1;475;0;911;0;689;0;235;0;156;3;808;1;197;1;695;0;407;0;194;1;958;0;727;0;945;0;212;0;167
1716528587;23/05/2024;718;1;201;0;57;0;75;0;151;0;107;1;243;0;376;0;637;0;257;0;164;0;702;0;886;0;391;0;173;0;162;0;547;0;266;0;613;0;202;0;116;0;303;0;157;0;214;0;129;0;83;0;233;0;184;0;124;0;111;0;72;0;564;0;435;0;105;0;96;0;1;0;465;0;431;0;16;0;121;0;119;0;498;0;521;0;328;0;109;0;142;0;7;0;45;0;654;0;206;0;105;1;85;1;128;1;17;0;48;0;372;1;163;0;957;0;766;0;209;0;17;2;72;1;251;1;935;0;374;0;181;1;558;0;801;0;998;0;197;0;164
1716528587;23/05/2024;1968;0;876;0;594;0;747;0;144;0;1;0;785;0;314;0;589;0;263;0;154;0;594;0;886;0;385;0;148;0;144;0;399;0;268;0;611;0;202;0;103;0;335;0;171;0;224;0;133;0;79;0;266;0;194;0;115;0;99;0;66;0;548;0;474;0;123;0;101;0;103;0;463;0;455;0;197;0;99;0;111;0;477;0;467;0;349;0;98;0;129;0;56;0;509;0;7;0;141;0;104;0;835;1;139;1;57;0;429;0;37;1;77;0;93;0;784;0;207;0;177;1;777;1;323;2;76;0;363;0;177;1;467;0;843;0;986;0;193;0;159
1716528587;23/05/2024;3218;0;779;0;601;0;69;0;141;0;97;0;488;0;297;0;558;0;289;0;153;0;629;0;823;0;355;0;134;0;125;0;306;0;27;0;58;0;205;0;96;0;356;0;195;0;227;0;132;0;73;0;301;0;188;0;115;0;91;0;58;0;55;0;504;0;15;0;117;0;105;0;474;0;484;0;233;0;1;0;102;0;493;0;399;0;37;0;98;0;116;0;449;0;522;0;705;0;107;0;105;0;72;1;73;1;29;0;395;0;357;1;203;0;843;0;736;0;22;0;177;1;146;1;357;2;52;0;365;0;183;1;637;0;839;0;906;0;198;0;156
1716528587;23/05/2024;4468;0;821;0;585;0;591;0;148;0;99;0;361;0;327;0;548;0;333;0;165;0;732;0;71;0;31;0;138;0;111;0;269;0;275;0;522;0;212;0;96;0;359;0;223;0;219;0;124;0;65;0;342;0;172;0;122;0;89;0;51;0;565;0;524;0;177;0;133;0;106;0;487;0;514;0;259;0;121;0;92;0;566;0;325;0;383;0;111;0;105;0;38;0;483;0;658;0;104;0;106;0;71;0;935;0;926;0;379;0;335;1;42;0;721;0;638;0;249;0;173;0;818;1;305;1;85;0;377;0;195;1;873;0;783;0;776;0;216;0;155
1716528587;23/05/2024;5718;0;886;0;548;0;48;0;172;0;102;0;342;0;384;0;561;0;393;0;184;0;83;0;575;0;265;0;164;0;104;0;268;0;281;0;45;0;222;0;103;0;345;0;245;0;201;0;113;0;57;0;382;0;152;0;133;0;91;0;46;0;577;0;541;0;192;0;142;0;107;0;487;0;543;0;265;0;153;0;84;0;696;0;27;0;376;0;135;0;98;0;35;0;411;0;565;0;125;0;107;0;748;0;759;0;768;0;384;0;309;1;612;0;602;0;519;0;293;0;167;0;706;1;157;1;514;0;403;0;204;1;968;0;69;0;628;0;25;0;156
1716528587;23/05/2024;6968;0;883;0;495;0;391;0;215;0;107;0;352;0;447;0;598;0;456;0;203;0;88;0;449;0;236;0;21;0;104;0;277;0;289;0;381;0;234;0;112;0;324;0;254;0;18;0;103;0;51;0;414;0;131;0;145;0;97;0;44;0;578;0;555;0;187;0;142;0;106;0;476;0;562;0;249;0;185;0;78;0;849;0;26;0;348;0;166;0;92;0;349;0;343;0;452;0;158;0;107;0;797;0;594;0;601;0;406;0;283;1;731;0;514;0;411;0;348;0;163;0;721;0;958;1;141;0;438;0;207;1;818;0;588;0;502;0;297;0;154
1716528587;23/05/2024;8218;0;828;0;439;0;351;0;268;0;109;0;367;0;493;0;652;0;503;0;211;0;909;0;356;0;231;0;268;0;106;0;297;0;3;0;335;0;243;0;12;0;308;0;249;0;161;0;96;0;48;0;432;0;115;0;157;0;104;0;46;0;57;0;563;0;167;0;133;0;105;0;468;0;569;0;218;0;209;0;74;0;985;0;312;0;309;0;199;0;89;0;361;0;322;0;354;0;198;0;11;0;851;0;494;0;48;0;439;0;259;1;832;0;483;0;344;0;407;0;16;0;821;0;786;0;826;0;473;0;201;1;509;0;511;0;427;0;351;0;149
1716528587;23/05/2024;9468;0;798;0;398;0;37;0;317;0;109;0;413;0;515;0;712;0;521;0;205;0;966;0;308;0;256;0;321;0;108;0;337;0;316;0;333;0;245;0;123;0;308;0;236;0;148;0;95;0;49;0;442;0;115;0;171;0;109;0;51;0;577;0;567;0;142;0;122;0;106;0;482;0;575;0;186;0;218;0;7;1;65;0;427;0;275;0;228;0;86;0;375;0;374;0;302;0;236;0;117;0;92;0;495;0;448;0;474;0;239;1;985;0;525;0;347;0;46;0;16;0;985;0;715;0;626;0;495;0;189;1;213;0;489;0;417;0;401;0;141
1716528588;23/05/2024;718;0;855;0;385;0;441;0;345;0;107;0;523;0;507;0;759;0;501;0;184;1;82;0;307;0;315;0;355;0;109;0;412;0;34;0;388;0;24;0;121;0;322;0;225;0;138;0;95;0;54;0;449;0;138;0;186;0;113;0;58;0;61;0;559;0;127;0;114;0;111;0;523;0;59;0;173;0;215;0;66;1;62;0;581;0;264;0;25;0;85;0;379;0;502;0;312;0;264;0;131;1;2;0;597;0;524;0;506;0;224;2;199;0;645;0;447;0;502;0;159;1;175;0;779;0;547;0;496;0;178;1;72;0;534;0;472;0;441;0;133
1716528588;23/05/2024;1968;1;4;0;407;0;548;0;348;0;103;0;711;0;483;0;784;0;446;0;157;1;242;0;345;0;41;0;361;0;108;0;521;0;376;0;495;0;226;0;116;0;341;0;223;0;127;0;97;0;62;0;453;0;187;0;198;0;118;0;65;0;666;0;531;0;134;0;115;0;12;0;574;0;616;0;188;0;205;0;63;0;972;0;737;0;291;0;263;0;87;0;375;0;687;0;386;0;278;0;148;1;84;0;762;0;695;0;532;0;215;2;417;0;839;0;647;0;539;0;159;1;35;0;957;0;558;0;478;0;17;1;123;0;63;0;576;0;469;0;128
1716528588;23/05/2024;3218;1;185;0;47;0;675;0;332;0;98;0;955;0;462;0;812;0;377;0;131;1;399;0;407;0;536;0;343;0;108;0;646;0;418;0;629;0;209;0;112;0;356;0;229;0;112;0;98;0;71;0;458;0;252;0;207;0;128;0;71;0;733;0;483;0;16;0;127;0;132;0;606;0;652;0;234;0;202;0;63;0;82;0;861;0;363;0;276;0;93;0;379;0;904;0;537;0;279;0;165;1;143;0;94;0;923;0;553;0;209;2;549;1;84;0;925;0;585;0;159;1;477;1;191;0;637;0;449;0;167;1;285;0;747;0;716;0;49;0;127
1716528588;23/05/2024;4468;1;305;0;581;0;825;0;313;0;93;1;186;0;465;0;893;0;318;0;115;1;495;0;484;0;689;0;32;0;109;0;748;0;462;0;767;0;195;0;109;0;362;0;235;0;106;0;1;0;79;0;465;0;321;0;229;0;146;0;75;0;78;0;435;0;196;0;152;0;144;0;615;0;695;0;305;0;217;0;71;0;672;0;944;0;502;0;298;0;105;0;424;1;129;0;802;0;281;0;179;1;17;1;9;1;183;0;573;0;203;2;541;1;341;1;249;0;654;0;161;1;517;1;42;0;789;0;42;0;169;1;416;0;852;0;886;0;51;0;13
1716528588;23/05/2024;5718;1;303;0;761;1;6;0;303;0;9;1;342;0;523;1;62;0;288;0;111;1;497;0;59;0;862;0;311;0;112;0;79;0;518;0;887;0;19;0;108;0;358;0;238;0;131;0;105;0;83;0;473;0;377;0;282;0;172;0;79;0;79;0;427;0;227;0;189;0;154;0;633;0;757;0;398;0;256;0;86;0;62;1;12;0;719;0;341;0;125;0;554;1;357;1;192;0;299;0;19;1;187;1;223;1;446;0;595;0;195;2;416;1;583;1;572;0;746;0;167;1;47;1;635;1;22;0;395;0;172;1;423;0;94;1;85;0;533;0;135
1716528588;23/05/2024;6968;1;189;1;25;1;209;0;305;0;89;1;409;0;652;1;307;0;291;0;119;1;428;0;752;1;38;0;327;0;114;0;759;0;598;0;972;0;191;0;106;0;343;0;233;0;207;0;11;0;83;0;475;0;411;0;377;0;2;0;83;0;768;0;491;0;245;0;231;0;161;0;716;0;852;0;5;0;315;0;108;0;754;1;115;0;998;0;403;0;151;0;797;1;593;1;667;0;347;0;198;1;25;1;386;1;676;0;62;0;187;2;274;1;817;1;838;0;844;0;178;1;397;1;887;1;322;0;378;0;176;1;335;1;5;1;295;0;552;0;141
1716528588;23/05/2024;8218;1;63;1;342;1;402;0;312;0;89;1;43;0;824;1;555;0;312;0;13;1;357;0;974;1;188;0;365;0;112;0;685;0;698;1;8;0;194;0;101;0;317;0;218;0;333;0;114;0;79;0;469;0;417;0;506;0;222;0;87;0;737;0;627;0;245;0;27;0;162;0;904;0;979;0;592;0;374;0;131;1;112;1;279;1;289;0;471;0;181;1;141;1;827;2;127;0;422;0;202;1;392;1;609;1;83;0;64;0;183;2;218;2;44;1;998;0;917;0;195;1;361;2;219;1;635;0;368;0;183;1;255;1;203;1;481;0;558;0;147
1716528588;23/05/2024;9468;1;117;1;631;1;532;0;31;0;92;1;548;0;996;1;71;0;331;0;142;1;41;1;221;1;273;0;407;0;108;0;645;0;792;0;989;0;191;0;96;0;29;0;198;0;48;0;113;0;74;0;449;0;396;0;638;0;23;0;92;0;72;0;808;0;232;0;295;0;159;1;187;1;138;0;653;0;416;0;148;1;629;1;495;1;519;0;525;0;207;1;511;2;27;2;444;0;507;0;204;1;602;1;873;1;87;0;642;0;184;2;322;2;246;2;19;0;936;0;214;1;403;2;611;1;887;0;355;0;194;1;347;1;392;1;595;0;538;0;152
1716528589;23/05/2024;718;1;774;1;839;1;568;0;291;0;96;2;78;1;163;1;725;0;335;0;152;1;783;1;461;1;266;0;431;0;104;0;766;0;855;0;92;0;177;0;92;0;268;0;179;0;607;0;108;0;72;0;421;0;358;0;732;0;22;0;95;0;732;0;982;0;216;0;301;0;154;1;489;1;314;0;676;0;424;0;154;2;17;1;71;1;623;0;545;0;221;1;824;2;137;2;518;0;571;0;2;1;823;2;116;1;777;0;612;0;189;2;625;2;405;1;896;0;885;0;232;1;604;3;3;2;15;0;335;0;206;1;962;1;625;1;604;0;485;0;155
1716528589;23/05/2024;1968;3;382;1;963;1;525;0;256;0;101;3;246;1;355;1;637;0;32;0;163;2;605;1;672;1;164;0;423;0;1;1;153;0;88;0;826;0;154;0;94;0;261;0;167;0;671;0;97;0;73;0;402;0;312;0;757;0;194;0;93;0;771;1;94;0;204;0;287;0;146;1;72;1;48;0;659;0;395;0;149;2;57;1;855;1;568;0;522;0;22;2;12;2;115;2;324;0;59;0;193;2;44;2;272;1;568;0;546;0;192;3;11;2;499;1;65;0;776;0;244;2;16;3;339;2;16;0;304;0;219;3;377;1;919;1;513;0;405;0;158
1716528589;23/05/2024;3218;5;991;2;55;1;448;0;211;0;108;5;72;1;62;1;522;0;291;0;176;3;881;1;843;0;997;0;382;0;99;1;817;0;89;0;735;0;126;0;102;0;273;0;165;0;651;0;83;0;77;0;413;0;27;0;705;0;157;0;87;0;82;1;11;0;198;0;257;0;14;1;816;1;601;0;611;0;34;0;136;2;713;1;889;1;367;0;464;0;205;2;48;1;961;1;925;0;56;0;182;2;298;2;295;1;289;0;452;0;189;3;776;2;526;1;323;0;638;0;248;2;723;3;591;1;934;0;269;0;228;5;662;2;276;1;356;0;317;0;16
1716528589;23/05/2024;4468;9;118;2;168;1;376;0;169;0;114;7;185;1;976;1;446;0;257;0;19;5;344;1;967;0;808;0;322;0;1;2;615;0;919;0;666;0;102;0;113;0;303;0;172;0;562;0;7;0;81;0;467;0;237;0;597;0;118;0;78;0;861;1;3;0;199;0;22;0;137;1;764;1;644;0;542;0;273;0;124;2;57;1;805;1;79;0;387;0;18;1;944;1;711;1;438;0;493;0;172;2;574;2;18;0;995;0;351;0;178;4;49;2;48;0;969;0;507;0;244;3;612;3;753;1;814;0;24;0;232;8;396;2;658;1;178;0;241;0;161
1716528589;23/05/2024;5718;11;894;2;341;1;318;0;139;0;118;8;982;2;387;1;427;0;233;0;204;6;591;2;62;0;637;0;262;0;102;3;314;1;0;623;0;87;0;124;0;349;0;187;0;442;0;59;0;83;0;562;0;214;0;473;0;83;0;7;0;87;0;894;0;202;0;184;0;137;1;599;1;594;0;463;0;211;0;117;2;207;1;635;0;777;0;31;0;154;1;747;1;436;0;977;0;415;0;164;2;828;1;989;0;73;0;268;0;163;5;101;2;395;0;64;0;41;0;233;4;46;3;839;1;68;0;225;0;228;10;839;3;8;1;7;0;192;0;162;
1716528589;23/05/2024;6968;13;408;2;591;1;266;0;129;0;12;9;842;2;794;1;427;0;223;0;215;7;195;2;173;0;514;0;226;0;104;3;676;1;148;0;6;0;86;0;13;0;412;0;209;0;336;0;55;0;82;0;679;0;201;0;37;0;59;0;65;0;839;0;772;0;205;0;156;0;14;1;387;1;471;0;39;0;167;0;119;1;752;1;442;0;544;0;248;0;133;1;508;1;245;0;639;0;35;0;161;2;977;1;852;0;549;0;225;0;149;5;4;2;363;0;399;0;358;0;22;4;98;3;923;1;552;0;233;0;217;12;153;3;286;0;871;0;179;0;162
1716528589;23/05/2024;8218;13;142;2;894;1;203;0;137;0;116;9;475;3;109;1;396;0;224;0;22;6;948;2;343;0;453;0;224;0;105;3;588;1;342;0;582;0;1;0;129;0;491;0;247;0;276;0;59;0;79;0;788;0;196;0;305;0;5;0;67;0;791;0;722;0;212;0;141;0;145;1;218;1;324;0;342;0;147;0;126;1;344;1;295;0;443;0;214;0;122;1;29;1;259;0;475;0;311;0;159;2;994;1;919;0;487;0;229;0;141;5;305;2;502;0;282;0;346;0;207;5;15;4;1;1;426;0;265;0;202;11;901;3;503;0;779;0;2;0;158
1716528589;23/05/2024;9468;11;208;3;194;1;124;0;159;0;109;8;2;3;253;1;313;0;228;0;216;5;949;2;585;0;45;0;254;0;103;3;104;1;529;0;562;0;124;0;122;0;583;0;31;0;266;0;72;0;75;0;863;0;201;0;276;0;58;0;74;0;766;0;772;0;224;0;141;0;147;1;153;1;244;0;334;0;159;0;135;1;79;1;288;0;495;0;223;0;119;1;158;1;601;0;475;0;296;0;158;2;913;2;324;0;545;0;264;0;142;4;858;2;923;0;286;0;36;0;198;4;633;4;473;1;287;0;31;0;185;10;192;3;73;0;725;0;24;0;15
1716528590;23/05/2024;718;8;293;3;41;1;45;0;186;0;1;6;78;3;151;1;214;0;227;0;207;4;549;2;852;0;484;0;303;0;101;2;441;1;637;0;54;0;153;0;114;0;684;0;396;0;288;0;91;0;72;0;887;0;21;0;269;0;81;0;84;0;792;0;897;0;242;0;151;0;144;1;199;1;322;0;384;0;199;0;14;0;981;1;49;0;688;0;275;0;122;1;161;2;312;0;606;0;289;0;152;2;82;3;92;0;696;0;302;0;151;4;245;3;632;0;375;0;385;0;196;4;119;5;87;1;138;0;345;0;171;7;662;4;34;0;702;0;285;0;14
1716528590;23/05/2024;1968;5;29;3;457;0;996;0;216;0;94;5;382;2;861;1;181;0;231;0;199;3;146;3;49;0;533;0;354;0;1;2;62;1;628;0;524;0;186;0;112;0;824;0;489;0;315;0;112;0;72;0;858;0;217;0;271;0;113;0;95;0;885;1;47;0;271;0;166;0;137;1;355;1;618;0;506;0;256;0;14;1;6;1;904;0;979;0;355;0;128;1;356;3;306;0;85;0;276;0;144;2;871;4;101;0;926;0;324;0;162;3;654;4;494;0;526;0;414;0;202;4;214;5;813;1;13;0;355;0;163;5;75;4;388;0;717;0;326;0;132
