Timestamp;Fecha;Hora;Movimiento;AF3/theta,;AF3/alpha,;AF3/betaL,;AF3/betaH,;AF3/gamma,;F7/theta,;F7/alpha,;F7/betaL,;F7/betaH,;F7/gamma,;F3/theta,;F3/alpha,;F3/betaL,;F3/betaH,;F3/gamma,;FC5/theta,;FC5/alpha,;FC5/betaL,;FC5/betaH,;FC5/gamma,;T7/theta,;T7/alpha,;T7/betaL,;T7/betaH,;T7/gamma,;P7/theta,;P7/alpha,;P7/betaL,;P7/betaH,;P7/gamma,;O1/theta,;O1/alpha,;O1/betaL,;O1/betaH,;O1/gamma,;O2/theta,;O2/alpha,;O2/betaL,;O2/betaH,;O2/gamma,;P8/theta,;P8/alpha,;P8/betaL,;P8/betaH,;P8/gamma,;T8/theta,;T8/alpha,;T8/betaL,;T8/betaH,;T8/gamma,;FC6/theta,;FC6/alpha,;FC6/betaL,;FC6/betaH,;FC6/gamma,;F4/theta,;F4/alpha,;F4/betaL,;F4/betaH,;F4/gamma,;F8/theta,;F8/alpha,;F8/betaL,;F8/betaH,;F8/gamma,;AF4/theta,;AF4/alpha,;AF4/betaL,;AF4/betaH,;AF4/gamma
1716315252;21/05/2024;18:14:12;Izquierda;3,846,;3,311,;2,197,;1,739,;2,18,;2,522,;2,53,;1,738,;1,619,;2,176,;3,114,;2,088,;1,192,;1,217,;1,431,;3,286,;2,489,;1,563,;1,451,;1,915,;3,051,;2,697,;1,624,;2,063,;2,553,;3,375,;4,537,;4,778,;2,372,;3,208,;3,705,;3,51,;1,637,;2,011,;1,81,;4,904,;2,8,;1,994,;1,605,;2,351,;1,264,;0,836,;0,648,;0,994,;0,964,;3,96,;2,45,;3,21,;2,373,;3,082,;2,291,;2,154,;1,515,;1,148,;1,634,;2,884,;2,092,;1,77,;1,258,;1,697,;3,919,;2,917,;2,32,;1,501,;2,118,;2,064,;2,423,;1,181,;1,067,;1,685
1716315252;21/05/2024;18:14:12;Izquierda;4,469,;3,203,;1,969,;1,651,;2,342,;3,003,;2,515,;1,621,;1,506,;2,314,;3,33,;2,05,;1,084,;1,191,;1,511,;3,971,;2,46,;1,425,;1,357,;2,022,;3,042,;2,742,;1,565,;2,066,;2,653,;3,395,;4,035,;4,85,;2,24,;3,213,;3,799,;3,305,;1,684,;1,941,;1,964,;4,797,;2,825,;1,653,;1,505,;2,434,;1,104,;0,868,;0,613,;0,955,;0,994,;4,098,;2,407,;2,875,;2,161,;3,043,;2,405,;2,041,;1,397,;1,156,;1,698,;3,382,;1,938,;1,547,;1,263,;1,76,;3,917,;2,95,;2,156,;1,507,;2,185,;2,195,;2,277,;1,053,;1,015,;1,682
1716315252;21/05/2024;18:14:12;Izquierda;4,923,;2,853,;1,62,;1,505,;2,37,;3,396,;2,324,;1,422,;1,366,;2,345,;3,439,;1,843,;0,911,;1,116,;1,516,;4,524,;2,316,;1,212,;1,233,;2,034,;2,942,;2,734,;1,409,;2,014,;2,663,;3,273,;3,364,;4,766,;2,173,;3,088,;3,72,;2,887,;1,692,;1,874,;2,045,;4,55,;2,631,;1,275,;1,442,;2,373,;0,901,;0,861,;0,568,;0,884,;0,98,;4,093,;2,218,;2,468,;1,897,;2,886,;2,441,;1,808,;1,236,;1,126,;1,664,;3,973,;1,678,;1,273,;1,218,;1,713,;3,787,;2,745,;1,859,;1,439,;2,119,;2,303,;2,037,;0,932,;0,93,;1,591
1716315252;21/05/2024;18:14:12;Izquierda;5,11,;2,443,;1,267,;1,366,;2,253,;3,592,;2,1,;1,227,;1,254,;2,246,;3,39,;1,57,;0,729,;1,032,;1,443,;4,743,;2,129,;1,005,;1,118,;1,938,;2,747,;2,645,;1,234,;1,894,;2,574,;2,999,;2,683,;4,566,;2,173,;2,877,;3,447,;2,333,;1,681,;1,802,;2,046,;4,139,;2,263,;0,976,;1,432,;2,175,;0,69,;0,815,;0,533,;0,806,;0,912,;3,891,;1,927,;2,161,;1,67,;2,675,;2,329,;1,523,;1,075,;1,087,;1,529,;4,421,;1,404,;1,016,;1,148,;1,566,;3,489,;2,379,;1,514,;1,345,;1,931,;2,324,;1,807,;0,841,;0,859,;1,43
1716315252;21/05/2024;18:14:12;Izquierda;5,061,;2,213,;0,991,;1,306,;2,017,;3,568,;2,051,;1,089,;1,218,;2,019,;3,167,;1,382,;0,583,;0,991,;1,31,;4,535,;1,991,;0,856,;1,05,;1,744,;2,471,;2,465,;1,093,;1,716,;2,386,;2,598,;2,113,;4,251,;2,201,;2,637,;3,008,;1,749,;1,651,;1,705,;1,977,;3,58,;1,816,;0,811,;1,479,;1,884,;0,518,;0,738,;0,512,;0,756,;0,799,;3,517,;1,615,;2,05,;1,569,;2,476,;2,064,;1,266,;0,941,;1,067,;1,319,;4,56,;1,203,;0,819,;1,096,;1,349,;3,046,;1,986,;1,202,;1,286,;1,663,;2,255,;1,695,;0,783,;0,851,;1,231
1716315252;21/05/2024;18:14:12;Izquierda;4,89,;2,396,;0,814,;1,369,;1,72,;3,38,;2,375,;1;1,279,;1,706,;2,809,;1,443,;0,484,;1,036,;1,148,;3,953,;2,014,;0,767,;1,06,;1,488,;2,177,;2,254,;1,002,;1,526,;2,12,;2,135,;1,748,;3,803,;2,212,;2,403,;2,48,;1,261,;1,583,;1,585,;1,861,;2,971,;1,448,;0,77,;1,569,;1,565,;0,433,;0,665,;0,504,;0,757,;0,659,;3,066,;1,47,;2,116,;1,626,;2,323,;1,717,;1,14,;0,843,;1,086,;1,075,;4,333,;1,161,;0,696,;1,103,;1,11,;2,561,;1,743,;0,967,;1,301,;1,37,;2,119,;1,807,;0,747,;0,93,;1,027
1716315252;21/05/2024;18:14:12;Izquierda;4,713,;3,066,;0,711,;1,554,;1,425,;3,129,;3,129,;0,921,;1,433,;1,371,;2,411,;1,826,;0,423,;1,177,;0,988,;3,174,;2,26,;0,71,;1,157,;1,217,;1,97,;2,113,;0,944,;1,393,;1,818,;1,71,;1,625,;3,241,;2,192,;2,184,;1,985,;0,978,;1,467,;1,459,;1,722,;2,493,;1,31,;0,807,;1,679,;1,282,;0,473,;0,635,;0,504,;0,809,;0,523,;2,787,;1,687,;2,25,;1,804,;2,21,;1,487,;1,219,;0,781,;1,143,;0,848,;3,879,;1,32,;0,64,;1,183,;0,9,;2,25,;1,776,;0,818,;1,395,;1,104,;1,998,;2,18,;0,719,;1,086,;0,849
1716315252;21/05/2024;18:14:12;Izquierda;4,782,;4,163,;0,625,;1,818,;1,193,;2,972,;4,198,;0,81,;1,656,;1,089,;2,168,;2,476,;0,373,;1,384,;0,861,;2,469,;2,701,;0,65,;1,331,;0,989,;1,972,;2,121,;0,897,;1,377,;1,537,;1,429,;1,721,;2,624,;2,164,;1,979,;1,629,;0,945,;1,32,;1,357,;1,588,;2,361,;1,456,;0,873,;1,793,;1,083,;0,659,;0,67,;0,511,;0,888,;0,418,;3,001,;2,374,;2,329,;2,028,;2,107,;1,676,;1,531,;0,752,;1,217,;0,682,;3,514,;1,671,;0,629,;1,316,;0,758,;2,617,;2,201,;0,732,;1,542,;0,905,;2,185,;2,835,;0,681,;1,279,;0,718
1716315253;21/05/2024;18:14:13;Izquierda;6,268,;5,766,;0,616,;2,075,;1,057,;3,358,;5,417,;0,698,;1,898,;0,91,;2,54,;3,302,;0,358,;1,589,;0,786,;2,119,;3,242,;0,588,;1,532,;0,844,;2,357,;2,283,;0,849,;1,482,;1,334,;1,385,;1,963,;2,043,;2,142,;1,794,;1,51,;1,115,;1,177,;1,289,;1,48,;2,741,;1,836,;0,933,;1,885,;0,988,;0,99,;0,764,;0,518,;0,949,;0,358,;3,925,;3,467,;2,265,;2,209,;1,986,;2,669,;2,075,;0,754,;1,279,;0,598,;3,638,;2,17,;0,654,;1,447,;0,702,;5,162,;3,274,;0,721,;1,69,;0,788,;3,8,;3,964,;0,695,;1,444,;0,643
1716315253;21/05/2024;18:14:13;Izquierda;11,084,;8,026,;0,829,;2,239,;1,014,;5,018,;6,626,;0,672,;2,1,;0,85,;4,08,;4,195,;0,439,;1,711,;0,766,;2,381,;3,75,;0,567,;1,7,;0,8,;2,987,;2,517,;0,804,;1,651,;1,243,;1,591,;2,223,;1,584,;2,123,;1,638,;1,659,;1,373,;1,072,;1,242,;1,411,;3,643,;2,296,;0,959,;1,93,;0,991,;1,389,;0,888,;0,518,;0,955,;0,341,;5,482,;4,699,;2,03,;2,297,;1,847,;4,683,;2,775,;0,785,;1,313,;0,594,;4,65,;2,743,;0,718,;1,52,;0,723,;11,874,;5,238,;0,824,;1,789,;0,744,;8,565,;5,778,;0,857,;1,528,;0,617
1716315253;21/05/2024;18:14:13;Izquierda;20,281,;10,847,;1,372,;2,254,;1,032,;8,381,;7,643,;0,815,;2,212,;0,88,;6,982,;5,003,;0,665,;1,702,;0,789,;3,316,;4,086,;0,631,;1,79,;0,842,;3,953,;2,679,;0,765,;1,804,;1,262,;1,98,;2,376,;1,297,;2,09,;1,512,;2,023,;1,596,;1,026,;1,2,;1,372,;4,823,;2,666,;0,937,;1,912,;1,065,;1,857,;1,146,;0,558,;0,91,;0,358,;7,242,;5,695,;1,682,;2,299,;1,708,;7,559,;3,505,;0,84,;1,333,;0,648,;6,551,;3,277,;0,825,;1,51,;0,788,;23,587,;8,008,;1,069,;1,809,;0,752,;17,269,;8,211,;1,221,;1,509,;0,618
1716315253;21/05/2024;18:14:13;Izquierda;32,927,;13,753,;2,188,;2,128,;1,064,;13,174,;8,285,;1,128,;2,218,;0,952,;10,831,;5,566,;1,016,;1,564,;0,829,;4,752,;4,163,;0,795,;1,789,;0,935,;5,137,;2,678,;0,735,;1,881,;1,356,;2,421,;2,396,;1,191,;2,029,;1,41,;2,479,;1,726,;1,063,;1,167,;1,345,;5,863,;2,826,;0,891,;1,833,;1,177,;3,036,;1,888,;0,811,;0,912,;0,424,;8,591,;6,126,;1,346,;2,26,;1,591,;10,768,;4,128,;0,909,;1,37,;0,733,;8,859,;3,643,;0,96,;1,428,;0,857,;38,785,;11,033,;1,407,;1,753,;0,785,;28,844,;10,804,;1,726,;1,404,;0,626
1716315253;21/05/2024;18:14:13;Izquierda;45,983,;16,013,;3,089,;1,909,;1,087,;18,326,;8,425,;1,557,;2,126,;1,031,;14,662,;5,788,;1,413,;1,343,;0,867,;6,355,;3,99,;1,053,;1,712,;1,047,;6,534,;2,541,;0,739,;1,862,;1,483,;2,813,;2,363,;1,302,;1,923,;1,339,;2,899,;1,794,;1,225,;1,148,;1,319,;6,382,;2,757,;0,904,;1,717,;1,305,;6,041,;3,52,;1,468,;1,085,;0,56,;9,078,;5,855,;1,195,;2,224,;1,512,;13,504,;4,52,;1,009,;1,436,;0,83,;10,849,;3,767,;1,114,;1,307,;0,909,;53,704,;13,485,;1,769,;1,644,;0,83,;40,378,;12,84,;2,24,;1,257,;0,632
1716315253;21/05/2024;18:14:13;Izquierda;55,438,;16,974,;3,838,;1,681,;1,104,;22,351,;8,074,;2,014,;1,983,;1,111,;17,347,;5,685,;1,757,;1,12,;0,894,;7,748,;3,697,;1,372,;1,61,;1,158,;7,998,;2,43,;0,813,;1,784,;1,609,;3,102,;2,445,;1,657,;1,779,;1,311,;3,216,;1,905,;1,559,;1,14,;1,29,;6,235,;2,555,;1,064,;1,608,;1,431,;11,055,;6,195,;2,566,;1,491,;0,773,;8,626,;5,043,;1,381,;2,233,;1,479,;15,088,;4,638,;1,168,;1,538,;0,923,;11,909,;3,69,;1,284,;1,204,;0,939,;63,795,;14,635,;2,101,;1,541,;0,885,;48,252,;13,706,;2,617,;1,127,;0,642
1716315253;21/05/2024;18:14:13;Izquierda;58,039,;16,273,;4,223,;1,528,;1,123,;23,944,;7,313,;2,39,;1,855,;1,197,;18,044,;5,333,;1,95,;0,969,;0,906,;8,584,;3,429,;1,685,;1,544,;1,253,;9,264,;2,51,;0,955,;1,709,;1,713,;3,293,;2,798,;2,198,;1,624,;1,33,;3,426,;2,178,;2,062,;1,151,;1,261,;5,561,;2,383,;1,389,;1,541,;1,529,;17,707,;9,559,;3,909,;2,068,;1,025,;7,495,;4,014,;1,937,;2,308,;1,485,;15,081,;4,494,;1,385,;1,663,;0,995,;11,778,;3,505,;1,453,;1,166,;0,948,;65,659,;14,101,;2,358,;1,504,;0,949,;49,756,;13,103,;2,741,;1,057,;0,661
1716315253;21/05/2024;18:14:13;Izquierda;52,823,;14,108,;4,148,;1,496,;1,151,;22,525,;6,315,;2,591,;1,794,;1,292,;16,532,;4,875,;1,947,;0,929,;0,907,;8,627,;3,317,;1,917,;1,553,;1,322,;9,954,;2,844,;1,14,;1,685,;1,782,;3,372,;3,437,;2,804,;1,495,;1,395,;3,533,;2,657,;2,652,;1,192,;1,243,;4,612,;2,366,;1,809,;1,522,;1,572,;24,175,;12,762,;5,136,;2,644,;1,249,;6,1,;3,114,;2,732,;2,418,;1,51,;13,536,;4,154,;1,619,;1,779,;1,031,;10,554,;3,333,;1,591,;1,215,;0,941,;58,697,;12,103,;2,508,;1,562,;1,011,;44,371,;11,243,;2,58,;1,058,;0,69
1716315254;21/05/2024;18:14:14;Izquierda;41,527,;11,115,;3,704,;1,577,;1,189,;18,535,;5,275,;2,596,;1,81,;1,388,;13,336,;4,431,;1,791,;0,991,;0,903,;7,856,;3,38,;2,028,;1,629,;1,365,;9,827,;3,328,;1,322,;1,723,;1,821,;3,33,;4,19,;3,324,;1,417,;1,499,;3,541,;3,259,;3,185,;1,279,;1,247,;3,669,;2,495,;2,197,;1,531,;1,548,;28,612,;14,794,;5,862,;3,013,;1,38,;4,804,;2,553,;3,517,;2,498,;1,536,;10,917,;3,687,;1,817,;1,852,;1,025,;8,643,;3,216,;1,683,;1,331,;0,923,;45,32,;9,338,;2,552,;1,7,;1,061,;33,971,;8,716,;2,213,;1,108,;0,721
1716315254;21/05/2024;18:14:14;Izquierda;27,854,;8,065,;3,095,;1,718,;1,235,;13,319,;4,314,;2,434,;1,874,;1,469,;9,495,;4,021,;1,575,;1,108,;0,906,;6,548,;3,489,;2,003,;1,721,;1,392,;8,996,;3,685,;1,421,;1,792,;1,844,;3,15,;4,745,;3,589,;1,402,;1,631,;3,428,;3,78,;3,51,;1,412,;1,279,;2,865,;2,623,;2,417,;1,535,;1,477,;29,634,;14,978,;5,85,;3,026,;1,382,;3,807,;2,302,;4,01,;2,494,;1,554,;7,896,;3,106,;1,927,;1,856,;0,987,;6,541,;3,099,;1,718,;1,468,;0,903,;29,794,;6,575,;2,506,;1,861,;1,094,;21,946,;6,206,;1,776,;1,165,;0,753
1716315254;21/05/2024;18:14:14;Izquierda;16,18,;5,693,;2,581,;1,861,;1,28,;8,803,;3,551,;2,242,;1,95,;1,517,;6,348,;3,658,;1,421,;1,233,;0,921,;5,352,;3,522,;1,934,;1,788,;1,412,;7,744,;3,738,;1,449,;1,862,;1,866,;3,074,;4,895,;3,588,;1,476,;1,77,;3,394,;4,104,;3,621,;1,595,;1,335,;2,487,;2,702,;2,439,;1,52,;1,392,;26,923,;13,257,;5,139,;2,679,;1,271,;3,376,;2,262,;4,103,;2,444,;1,561,;5,342,;2,504,;1,963,;1,793,;0,94,;4,938,;2,95,;1,735,;1,588,;0,888,;16,748,;4,514,;2,433,;1,99,;1,113,;11,879,;4,316,;1,444,;1,2,;0,788
1716315254;21/05/2024;18:14:14;Izquierda;12,278,;4,394,;2,421,;1,964,;1,315,;7,826,;3,071,;2,221,;2,024,;1,52,;5,922,;3,359,;1,439,;1,34,;0,947,;5,471,;3,42,;1,962,;1,822,;1,428,;6,876,;3,506,;1,495,;1,927,;1,891,;3,513,;4,649,;3,45,;1,676,;1,9,;3,79,;4,245,;3,629,;1,842,;1,404,;2,941,;2,817,;2,344,;1,505,;1,329,;21,991,;10,212,;4,027,;2,112,;1,102,;3,864,;2,358,;3,866,;2,48,;1,566,;4,367,;2,024,;1,99,;1,684,;0,906,;4,73,;2,768,;1,81,;1,665,;0,884,;11,112,;3,455,;2,465,;2,061,;1,125,;7,783,;3,314,;1,395,;1,209,;0,828
1716315254;21/05/2024;18:14:14;Izquierda;22,05,;4,229,;2,714,;2,004,;1,335,;13,305,;2,913,;2,492,;2,083,;1,483,;10,307,;3,154,;1,659,;1,416,;0,976,;8,166,;3,181,;2,175,;1,829,;1,439,;6,945,;3,14,;1,662,;1,995,;1,907,;4,764,;4,141,;3,341,;2,004,;2,016,;4,889,;4,26,;3,685,;2,147,;1,471,;4,593,;3,049,;2,257,;1,512,;1,315,;16,398,;6,817,;2,887,;1,529,;0,94,;5,576,;2,497,;3,47,;2,728,;1,581,;5,969,;1,728,;2,06,;1,559,;0,903,;6,881,;2,559,;1,991,;1,685,;0,895,;17,166,;3,324,;2,678,;2,074,;1,142,;13,21,;3,173,;1,697,;1,2,;0,878
1716315254;21/05/2024;18:14:14;Izquierda;47,015,;5,011,;3,353,;1,979,;1,351,;25,918,;3,098,;3,027,;2,121,;1,436,;20,047,;3,085,;2,013,;1,461,;1,003,;13,717,;2,861,;2,558,;1,825,;1,452,;8,179,;2,808,;2,013,;2,076,;1,9,;6,712,;3,554,;3,375,;2,403,;2,131,;6,634,;4,213,;3,892,;2,461,;1,529,;7,433,;3,402,;2,274,;1,555,;1,355,;11,975,;3,958,;2;1,093,;0,832,;8,413,;2,58,;3,094,;3,204,;1,617,;10,416,;1,613,;2,19,;1,438,;0,933,;11,622,;2,34,;2,262,;1,646,;0,928,;35,254,;3,885,;3,052,;2,05,;1,178,;28,657,;3,701,;2,269,;1,186,;0,941
1716315254;21/05/2024;18:14:14;Izquierda;82,318,;6,45,;4,103,;1,918,;1,382,;43,16,;3,627,;3,681,;2,14,;1,412,;33,336,;3,19,;2,387,;1,491,;1,028,;21,077,;2,557,;3,014,;1,834,;1,478,;10,159,;2,609,;2,561,;2,18,;1,866,;8,854,;3,076,;3,58,;2,768,;2,274,;8,614,;4,138,;4,234,;2,713,;1,579,;10,948,;3,79,;2,445,;1,648,;1,443,;9,264,;2,115,;1,474,;0,869,;0,79,;11,747,;2,573,;2,89,;3,816,;1,68,;16,845,;1,632,;2,363,;1,339,;0,986,;18,105,;2,157,;2,565,;1,572,;0,99,;61,068,;4,921,;3,492,;2,019,;1,241,;50,659,;4,692,;2,922,;1,185,;1,019
1716315254;21/05/2024;18:14:14;Izquierda;118,257,;8,115,;4,718,;1,864,;1,435,;60,136,;4,402,;4,257,;2,157,;1,43,;46,498,;3,435,;2,67,;1,524,;1,053,;28,164,;2,361,;3,422,;1,885,;1,518,;11,938,;2,521,;3,248,;2,309,;1,808,;10,552,;2,8,;3,91,;3,01,;2,463,;10,324,;4,012,;4,588,;2,849,;1,62,;14,288,;4,059,;2,76,;1,799,;1,555,;7,92,;1,235,;1,249,;0,821,;0,794,;14,725,;2,485,;2,939,;4,429,;1,763,;23,563,;1,725,;2,538,;1,278,;1,045,;24,636,;2,045,;2,825,;1,502,;1,075,;87,348,;6,159,;3,857,;2,014,;1,326,;73,118,;5,846,;3,436,;1,215,;1,1
1716315255;21/05/2024;18:14:15;Izquierda;144,199,;9,373,;5,04,;1,839,;1,507,;71,923,;5,162,;4,609,;2,168,;1,489,;55,665,;3,669,;2,801,;1,567,;1,078,;33,016,;2,292,;3,701,;1,973,;1,569,;12,994,;2,472,;3,96,;2,435,;1,742,;11,46,;2,696,;4,29,;3,094,;2,697,;11,436,;3,776,;4,777,;2,84,;1,653,;16,656,;4,087,;3,162,;1,989,;1,667,;7,205,;0,917,;1,177,;0,86,;0,817,;16,715,;2,362,;3,238,;4,924,;1,857,;28,787,;1,794,;2,673,;1,263,;1,098,;29,4,;1,98,;2,988,;1,465,;1,171,;106,552,;7,14,;4,035,;2,038,;1,423,;89,54,;6,71,;3,661,;1,277,;1,174
1716315255;21/05/2024;18:14:15;Izquierda;151,52,;9,687,;5,021,;1,836,;1,587,;74,941,;5,595,;4,685,;2,148,;1,581,;57,89,;3,719,;2,775,;1,603,;1,106,;34,382,;2,299,;3,832,;2,061,;1,623,;12,987,;2,354,;4,536,;2,506,;1,698,;11,599,;2,649,;4,629,;3,035,;2,949,;11,904,;3,379,;4,654,;2,692,;1,681,;17,582,;3,829,;3,56,;2,166,;1,771,;6,554,;0,791,;1,154,;0,909,;0,843,;17,436,;2,263,;3,712,;5,24,;1,966,;30,971,;1,753,;2,732,;1,277,;1,151,;30,95,;1,908,;3,035,;1,46,;1,267,;112,371,;7,437,;3,978,;2,063,;1,527,;94,398,;6,895,;3,554,;1,349,;1,236
1716315255;21/05/2024;18:14:15;Izquierda;138,017,;8,84,;4,721,;1,817,;1,66,;68,601,;5,468,;4,526,;2,068,;1,687,;52,642,;3,473,;2,627,;1,601,;1,135,;32,164,;2,282,;3,845,;2,094,;1,667,;12,216,;2,135,;4,845,;2,476,;1,701,;11,29,;2,536,;4,837,;2,893,;3,17,;11,892,;2,844,;4,2,;2,454,;1,704,;17,066,;3,35,;3,862,;2,27,;1,864,;6,032,;0,707,;1,173,;0,944,;0,868,;17,004,;2,218,;4,268,;5,373,;2,099,;29,52,;1,573,;2,697,;1,28,;1,205,;28,815,;1,767,;2,971,;1,458,;1,349,;103,002,;6,836,;3,715,;2,04,;1,623,;86,06,;6,247,;3,183,;1,392,;1,283
1716315255;21/05/2024;18:14:15;Izquierda;108,871,;7,051,;4,298,;1,743,;1,711,;55,471,;4,775,;4,247,;1,911,;1,79,;41,945,;2,941,;2,432,;1,531,;1,156,;27,369,;2,175,;3,792,;2,026,;1,69,;11,235,;1,853,;4,841,;2,326,;1,758,;10,842,;2,326,;4,876,;2,736,;3,307,;11,57,;2,299,;3,541,;2,196,;1,716,;15,492,;2,831,;4,006,;2,258,;1,942,;5,521,;0,661,;1,215,;0,95,;0,891,;15,782,;2,252,;4,846,;5,372,;2,277,;25,196,;1,291,;2,574,;1,234,;1,254,;23,816,;1,548,;2,826,;1,416,;1,403,;82,066,;5,492,;3,354,;1,935,;1,695,;67,74,;4,937,;2,712,;1,368,;1,315
1716315255;21/05/2024;18:14:15;Izquierda;74,003,;4,945,;3,893,;1,594,;1,724,;39,946,;3,774,;3,951,;1,686,;1,868,;29,398,;2,3,;2,256,;1,383,;1,158,;21,545,;2,013,;3,706,;1,849,;1,677,;10,201,;1,612,;4,563,;2,082,;1,846,;10,344,;2,093,;4,729,;2,591,;3,315,;11,008,;1,898,;2,847,;1,971,;1,704,;13,429,;2,489,;3,954,;2,12,;1,992,;4,943,;0,686,;1,248,;0,918,;0,9,;14,159,;2,397,;5,361,;5,265,;2,515,;19,458,;1,041,;2,38,;1,124,;1,282,;17,617,;1,365,;2,641,;1,312,;1,414,;56,641,;3,91,;3,011,;1,743,;1,72,;45,643,;3,426,;2,291,;1,261,;1,323
1716315255;21/05/2024;18:14:15;Izquierda;43,299,;3,24,;3,545,;1,391,;1,686,;26,173,;2,853,;3,643,;1,437,;1,896,;18,389,;1,799,;2,116,;1,18,;1,129,;16,074,;1,914,;3,558,;1,596,;1,618,;9,129,;1,491,;4,079,;1,806,;1,924,;9,727,;1,908,;4,361,;2,443,;3,171,;10,159,;1,716,;2,23,;1,814,;1,653,;11,413,;2,434,;3,687,;1,882,;1,989,;4,35,;0,798,;1,238,;0,849,;0,882,;12,399,;2,688,;5,652,;5,045,;2,797,;13,933,;0,96,;2,125,;0,966,;1,267,;11,959,;1,367,;2,429,;1,153,;1,374,;33,987,;2,66,;2,713,;1,491,;1,678,;26,166,;2,218,;1,983,;1,087,;1,293
1716315255;21/05/2024;18:14:15;Izquierda;22,523,;2,343,;3,243,;1,174,;1,59,;16,393,;2,293,;3,296,;1,211,;1,85,;10,815,;1,57,;2,013,;0,962,;1,062,;11,637,;1,957,;3,316,;1,317,;1,509,;7,894,;1,503,;3,485,;1,547,;1,947,;8,718,;1,813,;3,773,;2,246,;2,88,;8,881,;1,752,;1,734,;1,718,;1,556,;9,692,;2,621,;3,258,;1,585,;1,913,;3,663,;0,985,;1,16,;0,752,;0,831,;10,583,;3,132,;5,582,;4,675,;3,073,;9,668,;1,099,;1,848,;0,787,;1,195,;7,931,;1,611,;2,216,;0,961,;1,282,;18,414,;2,073,;2,44,;1,219,;1,559,;13,098,;1,576,;1,771,;0,88,;1,217
1716315255;21/05/2024;18:14:15;Izquierda;11,694,;2,252,;3,003,;0,983,;1,446,;10,476,;2,188,;2,935,;1,034,;1,722,;6,573,;1,628,;1,98,;0,765,;0,963,;8,199,;2,178,;3,031,;1,058,;1,361,;6,29,;1,647,;2,906,;1,319,;1,888,;7,286,;1,846,;3,043,;1,974,;2,488,;7,221,;1,97,;1,361,;1,659,;1,433,;8,334,;2,925,;2,803,;1,277,;1,769,;3,063,;1,207,;1,02,;0,641,;0,751,;8,747,;3,708,;5,131,;4,121,;3,27,;6,901,;1,426,;1,619,;0,616,;1,073,;5,656,;2,052,;2,064,;0,763,;1,157,;10,13,;2,14,;2,196,;0,962,;1,381,;6,574,;1,465,;1,625,;0,678,;1,102
1716315256;21/05/2024;18:14:16;Izquierda;7,046,;2,612,;2,882,;0,854,;1,275,;6,95,;2,395,;2,674,;0,934,;1,528,;4,425,;1,854,;2,076,;0,623,;0,846,;5,508,;2,513,;2,844,;0,865,;1,193,;4,636,;1,9,;2,502,;1,124,;1,753,;5,698,;2,023,;2,33,;1,652,;2,068,;5,458,;2,298,;1,137,;1,626,;1,32,;7,237,;3,195,;2,491,;1,002,;1,582,;2,48,;1,417,;0,864,;0,539,;0,658,;7,01,;4,395,;4,529,;3,422,;3,322,;5,299,;1,832,;1,531,;0,481,;0,925,;4,562,;2,544,;2,052,;0,589,;1,021,;6,615,;2,563,;2,05,;0,76,;1,182,;4,202,;1,627,;1,558,;0,519,;0,968
1716315256;21/05/2024;18:14:16;Izquierda;4,664,;3,027,;2,933,;0,825,;1,105,;4,489,;2,691,;2,626,;0,939,;1,308,;3,225,;2,094,;2,322,;0,572,;0,731,;3,543,;2,831,;2,868,;0,776,;1,029,;3,299,;2,226,;2,389,;0,98,;1,583,;4,551,;2,334,;1,766,;1,346,;1,699,;4,107,;2,685,;1,072,;1,648,;1,252,;6,49,;3,375,;2,413,;0,803,;1,402,;2,112,;1,575,;0,743,;0,461,;0,567,;5,661,;5,138,;4,072,;2,721,;3,201,;4,482,;2,197,;1,635,;0,418,;0,787,;4,088,;2,949,;2,213,;0,48,;0,899,;5,104,;3,015,;2,085,;0,659,;1,008,;3,378,;1,828,;1,608,;0,448,;0,847
1716315256;21/05/2024;18:14:16;Izquierda;3,172,;3,384,;3,137,;0,911,;0,974,;2,829,;2,968,;2,809,;1,055,;1,118,;2,636,;2,284,;2,665,;0,627,;0,643,;2,448,;3,052,;3,108,;0,806,;0,904,;2,718,;2,612,;2,56,;0,898,;1,44,;4,191,;2,76,;1,404,;1,113,;1,436,;3,48,;3,139,;1,138,;1,737,;1,254,;6,049,;3,527,;2,545,;0,701,;1,287,;1,909,;1,684,;0,691,;0,416,;0,491,;4,848,;5,912,;3,972,;2,177,;2,918,;4,189,;2,488,;1,895,;0,452,;0,694,;4;3,229,;2,49,;0,464,;0,813,;4,42,;3,398,;2,325,;0,685,;0,905,;3,063,;2,056,;1,788,;0,491,;0,771
