Timestamp;Fecha;Hora;Movimiento;AF3/theta,;AF3/alpha,;AF3/betaL,;AF3/betaH,;AF3/gamma,;F7/theta,;F7/alpha,;F7/betaL,;F7/betaH,;F7/gamma,;F3/theta,;F3/alpha,;F3/betaL,;F3/betaH,;F3/gamma,;FC5/theta,;FC5/alpha,;FC5/betaL,;FC5/betaH,;FC5/gamma,;T7/theta,;T7/alpha,;T7/betaL,;T7/betaH,;T7/gamma,;P7/theta,;P7/alpha,;P7/betaL,;P7/betaH,;P7/gamma,;O1/theta,;O1/alpha,;O1/betaL,;O1/betaH,;O1/gamma,;O2/theta,;O2/alpha,;O2/betaL,;O2/betaH,;O2/gamma,;P8/theta,;P8/alpha,;P8/betaL,;P8/betaH,;P8/gamma,;T8/theta,;T8/alpha,;T8/betaL,;T8/betaH,;T8/gamma,;FC6/theta,;FC6/alpha,;FC6/betaL,;FC6/betaH,;FC6/gamma,;F4/theta,;F4/alpha,;F4/betaL,;F4/betaH,;F4/gamma,;F8/theta,;F8/alpha,;F8/betaL,;F8/betaH,;F8/gamma,;AF4/theta,;AF4/alpha,;AF4/betaL,;AF4/betaH,;AF4/gamma
1716316960;21/05/2024;18:42:40;Jalar;5,127,;1,509,;0,636,;0,742,;0,982,;6,405,;1,678,;1,325,;0,606,;0,704,;7,162,;2,39,;0,837,;1,405,;0,829,;5,855,;1,269,;0,733,;0,871,;0,738,;2,998,;1,098,;1,326,;0,578,;0,703,;1,156,;0,591,;0,803,;0,421,;0,734,;2,153,;2,31,;0,299,;0,739,;0,762,;3,607,;3,218,;0,386,;0,915,;0,692,;0,88,;0,304,;0,119,;0,286,;0,322,;2,443,;0,944,;0,497,;0,891,;0,884,;6,222,;3,772,;0,371,;1,33,;1,219,;7,385,;9,242,;1,032,;1,46,;1,754,;5,69,;3,892,;1,066,;1,521,;1,24,;3,192,;1,481,;0,325,;0,641,;0,531
1716316960;21/05/2024;18:42:40;Jalar;4,626,;1,687,;0,715,;0,74,;1,029,;4,551,;1,075,;1,117,;0,586,;0,815,;5,5,;1,862,;0,81,;1,448,;0,946,;4,402,;1,066,;0,638,;0,891,;0,833,;2,452,;0,646,;1,228,;0,48,;0,734,;1,11,;0,45,;0,851,;0,405,;0,762,;2,46,;1,576,;0,365,;0,732,;0,805,;3,443,;2,482,;0,46,;0,848,;0,728,;0,796,;0,27,;0,155,;0,283,;0,387,;1,964,;0,998,;0,662,;0,838,;0,932,;5,201,;3,608,;0,54,;1,208,;1,35,;5,926,;7,341,;1,075,;1,418,;1,862,;6,76,;4,606,;1,644,;1,449,;1,394,;2,868,;1,496,;0,473,;0,684,;0,561
1716316961;21/05/2024;18:42:41;Jalar;4,599,;1,966,;0,861,;0,718,;1,077,;3,421,;0,934,;0,927,;0,592,;0,957,;4,117,;1,595,;0,854,;1,45,;1,083,;3,242,;1,176,;0,61,;0,939,;0,966,;2,058,;0,572,;1,091,;0,424,;0,796,;1,035,;0,48,;0,879,;0,405,;0,813,;2,66,;1,225,;0,441,;0,739,;0,88,;3,305,;2,304,;0,58,;0,779,;0,793,;0,746,;0,291,;0,192,;0,268,;0,452,;1,735,;1,235,;0,888,;0,809,;0,998,;4,693,;4,102,;0,827,;1,132,;1,529,;4,913,;6,486,;1,187,;1,406,;2,045,;8,927,;5,89,;2,502,;1,436,;1,582,;2,729,;1,819,;0,68,;0,695,;0,638
1716316961;21/05/2024;18:42:41;Jalar;5,066,;2,275,;1,028,;0,685,;1,127,;3,105,;1,042,;0,771,;0,616,;1,113,;3,375,;1,627,;0,944,;1,376,;1,21,;2,582,;1,417,;0,636,;0,98,;1,125,;1,863,;0,704,;0,943,;0,42,;0,883,;0,937,;0,62,;0,893,;0,428,;0,875,;2,717,;1,256,;0,521,;0,764,;0,966,;3,213,;2,639,;0,761,;0,73,;0,885,;0,725,;0,369,;0,227,;0,248,;0,504,;1,772,;1,635,;1,137,;0,798,;1,084,;4,603,;4,997,;1,289,;1,081,;1,729,;4,61,;6,592,;1,426,;1,401,;2,286,;11,341,;7,299,;3,549,;1,45,;1,792,;2,733,;2,278,;0,927,;0,679,;0,743
1716316961;21/05/2024;18:42:41;Jalar;5,7,;2,529,;1,182,;0,673,;1,194,;3,363,;1,205,;0,674,;0,656,;1,273,;3,311,;1,858,;1,071,;1,24,;1,32,;2,429,;1,657,;0,724,;1,004,;1,303,;1,845,;0,887,;0,826,;0,476,;0,991,;0,862,;0,802,;0,927,;0,482,;0,947,;2,689,;1,529,;0,618,;0,815,;1,051,;3,2,;3,223,;1,005,;0,739,;0,999,;0,713,;0,478,;0,268,;0,24,;0,536,;2,013,;2,156,;1,409,;0,82,;1,203,;4,75,;5,912,;2,017,;1,065,;1,928,;5,066,;7,163,;1,931,;1,457,;2,578,;13,172,;8,434,;4,729,;1,49,;2,015,;2,784,;2,669,;1,194,;0,656,;0,855
1716316961;21/05/2024;18:42:41;Jalar;6,093,;2,667,;1,314,;0,716,;1,293,;3,922,;1,36,;0,673,;0,718,;1,427,;3,728,;2,14,;1,246,;1,089,;1,413,;2,71,;1,866,;0,911,;1,018,;1,487,;1,977,;1,072,;0,779,;0,586,;1,114,;0,874,;0,989,;1,014,;0,569,;1,029,;2,67,;1,859,;0,739,;0,9,;1,126,;3,307,;3,742,;1,273,;0,835,;1,12,;0,688,;0,58,;0,327,;0,258,;0,545,;2,295,;2,719,;1,731,;0,91,;1,352,;4,98,;6,54,;3,055,;1,131,;2,103,;6,161,;7,661,;2,808,;1,657,;2,905,;13,779,;9,089,;5,986,;1,588,;2,232,;2,794,;2,862,;1,459,;0,654,;0,952
1716316961;21/05/2024;18:42:41;Jalar;5,956,;2,673,;1,43,;0,821,;1,428,;4,51,;1,497,;0,787,;0,796,;1,564,;4,337,;2,374,;1,471,;0,979,;1,499,;3,286,;2,063,;1,209,;1,032,;1,656,;2,183,;1,269,;0,822,;0,731,;1,24,;1,035,;1,181,;1,153,;0,683,;1,12,;2,727,;2,133,;0,883,;1,014,;1,192,;3,525,;3,988,;1,517,;1,015,;1,227,;0,639,;0,65,;0,405,;0,304,;0,533,;2,463,;3,225,;2,095,;1,084,;1,508,;5,239,;6,75,;4,297,;1,299,;2,239,;7,579,;7,799,;4,041,;2,034,;3,233,;13,163,;9,26,;7,178,;1,754,;2,418,;2,751,;2,841,;1,699,;0,683,;1,023
1716316961;21/05/2024;18:42:41;Jalar;5,356,;2,578,;1,557,;0,962,;1,58,;4,972,;1,603,;1,023,;0,876,;1,666,;4,939,;2,519,;1,751,;0,941,;1,582,;4,089,;2,261,;1,61,;1,052,;1,783,;2,437,;1,477,;0,953,;0,884,;1,355,;1,37,;1,386,;1,326,;0,81,;1,214,;2,839,;2,304,;1,031,;1,136,;1,247,;3,776,;3,888,;1,671,;1,24,;1,294,;0,571,;0,677,;0,494,;0,369,;0,505,;2,458,;3,553,;2,452,;1,306,;1,631,;5,516,;6,514,;5,514,;1,541,;2,324,;8,908,;7,513,;5,492,;2,541,;3,514,;11,664,;8,989,;8,139,;1,95,;2,544,;2,708,;2,653,;1,888,;0,734,;1,062
1716316961;21/05/2024;18:42:41;Jalar;4,534,;2,433,;1,73,;1,077,;1,707,;5,132,;1,689,;1,38,;0,934,;1,71,;5,399,;2,58,;2,085,;0,967,;1,651,;4,868,;2,457,;2,097,;1,063,;1,841,;2,671,;1,69,;1,181,;1,008,;1,437,;1,817,;1,61,;1,52,;0,913,;1,296,;2,912,;2,382,;1,163,;1,228,;1,288,;3,903,;3,494,;1,691,;1,428,;1,309,;0,497,;0,667,;0,579,;0,427,;0,466,;2,313,;3,624,;2,741,;1,497,;1,68,;5,78,;5,926,;6,454,;1,774,;2,351,;9,749,;6,962,;6,968,;3,039,;3,696,;9,88,;8,368,;8,763,;2,094,;2,583,;2,711,;2,38,;2,013,;0,777,;1,071
1716316961;21/05/2024;18:42:41;Jalar;3,737,;2,273,;1,953,;1,113,;1,763,;4,948,;1,799,;1,842,;0,945,;1,678,;5,566,;2,573,;2,458,;1,02,;1,688,;5,389,;2,632,;2,629,;1,046,;1,812,;2,804,;1,884,;1,52,;1,074,;1,465,;2,257,;1,826,;1,746,;0,965,;1,347,;2,853,;2,382,;1,258,;1,26,;1,31,;3,776,;2,945,;1,574,;1,523,;1,276,;0,427,;0,642,;0,639,;0,461,;0,426,;2,103,;3,432,;2,903,;1,594,;1,631,;5,893,;5,119,;6,923,;1,909,;2,316,;9,774,;6,387,;8,207,;3,376,;3,74,;8,283,;7,47,;9,004,;2,113,;2,521,;2,722,;2,083,;2,062,;0,782,;1,06
1716316962;21/05/2024;18:42:42;Jalar;3,125,;2,103,;2,205,;1,049,;1,721,;4,484,;1,967,;2,375,;0,904,;1,566,;5,39,;2,503,;2,863,;1,064,;1,675,;5,467,;2,754,;3,172,;0,992,;1,696,;2,814,;2,02,;1,977,;1,083,;1,424,;2,566,;1,983,;2,023,;0,954,;1,355,;2,642,;2,314,;1,333,;1,225,;1,302,;3,36,;2,394,;1,382,;1,515,;1,211,;0,383,;0,619,;0,667,;0,471,;0,391,;1,881,;3,028,;2,922,;1,578,;1,491,;5,7,;4,245,;6,922,;1,904,;2,222,;8,896,;5,984,;8,988,;3,476,;3,638,;7,086,;6,387,;8,935,;1,988,;2,363,;2,663,;1,804,;2,061,;0,735,;1,037
1716316962;21/05/2024;18:42:42;Jalar;2,735,;1,925,;2,458,;0,917,;1,587,;3,888,;2,176,;2,925,;0,835,;1,397,;4,93,;2,385,;3,311,;1,099,;1,613,;5,11,;2,786,;3,698,;0,921,;1,519,;2,702,;2,059,;2,529,;1,057,;1,321,;2,647,;2,035,;2,363,;0,895,;1,317,;2,332,;2,177,;1,451,;1,14,;1,264,;2,746,;1,943,;1,21,;1,441,;1,138,;0,371,;0,605,;0,664,;0,471,;0,366,;1,678,;2,503,;2,839,;1,488,;1,301,;5,16,;3,476,;6,655,;1,783,;2,088,;7,32,;5,855,;9,274,;3,371,;3,416,;6,314,;5,282,;8,729,;1,77,;2,143,;2,478,;1,577,;2,083,;0,652,;1,01
1716316962;21/05/2024;18:42:42;Jalar;2,48,;1,759,;2,671,;0,775,;1,406,;3,304,;2,416,;3,417,;0,779,;1,221,;4,311,;2,236,;3,774,;1,142,;1,531,;4,431,;2,736,;4,17,;0,866,;1,335,;2,534,;1,998,;3,095,;1,036,;1,188,;2,482,;1,971,;2,731,;0,817,;1,255,;2,03,;1,977,;1,672,;1,039,;1,204,;2,14,;1,625,;1,131,;1,344,;1,08,;0,407,;0,594,;0,639,;0,477,;0,352,;1,515,;1,98,;2,717,;1,392,;1,128,;4,405,;2,939,;6,373,;1,603,;1,954,;5,503,;5,966,;9,163,;3,152,;3,142,;5,864,;4,339,;8,539,;1,539,;1,922,;2,172,;1,42,;2,183,;0,564,;0,987
1716316962;21/05/2024;18:42:42;Jalar;2,247,;1,64,;2,786,;0,689,;1,256,;2,806,;2,675,;3,745,;0,775,;1,113,;3,652,;2,077,;4,155,;1,213,;1,479,;3,635,;2,645,;4,498,;0,871,;1,22,;2,371,;1,885,;3,536,;1,058,;1,088,;2,134,;1,853,;3,032,;0,757,;1,208,;1,812,;1,773,;1,998,;0,968,;1,15,;1,696,;1,435,;1,146,;1,254,;1,056,;0,485,;0,589,;0,598,;0,496,;0,35,;1,42,;1,588,;2,587,;1,359,;1,047,;3,652,;2,673,;6,191,;1,437,;1,88,;3,904,;6,211,;8,774,;2,928,;2,922,;5,716,;3,694,;8,379,;1,377,;1,779,;1,819,;1,337,;2,354,;0,509,;0,98
1716316962;21/05/2024;18:42:42;Jalar;2,038,;1,639,;2,747,;0,702,;1,21,;2,399,;2,936,;3,802,;0,848,;1,132,;3,077,;1,968,;4,319,;1,318,;1,499,;2,894,;2,554,;4,579,;0,961,;1,237,;2,294,;1,793,;3,708,;1,14,;1,081,;1,713,;1,797,;3,152,;0,75,;1,222,;1,672,;1,688,;2,357,;0,972,;1,14,;1,474,;1,389,;1,206,;1,185,;1,075,;0,581,;0,604,;0,553,;0,528,;0,362,;1,431,;1,438,;2,425,;1,428,;1,113,;3,075,;2,67,;6,044,;1,352,;1,912,;2,862,;6,537,;8,159,;2,79,;2,849,;5,762,;3,43,;8,115,;1,341,;1,779,;1,504,;1,336,;2,532,;0,515,;0,998
1716316962;21/05/2024;18:42:42;Jalar;1,862,;1,764,;2,534,;0,81,;1,296,;2,103,;3,196,;3,557,;0,988,;1,292,;2,645,;1,964,;4,18,;1,443,;1,589,;2,358,;2,493,;4,364,;1,124,;1,397,;2,365,;1,778,;3,553,;1,273,;1,191,;1,355,;1,894,;3,036,;0,828,;1,315,;1,606,;1,829,;2,635,;1,082,;1,195,;1,45,;1,488,;1,258,;1,145,;1,128,;0,677,;0,655,;0,523,;0,566,;0,385,;1,594,;1,54,;2,221,;1,594,;1,322,;2,751,;2,823,;5,754,;1,373,;2,05,;2,516,;6,869,;7,373,;2,778,;2,944,;5,869,;3,406,;7,557,;1,43,;1,923,;1,27,;1,392,;2,618,;0,584,;1,041
1716316962;21/05/2024;18:42:42;Jalar;1,773,;1,972,;2,199,;0,972,;1,478,;1,945,;3,443,;3,093,;1,159,;1,539,;2,409,;2,079,;3,775,;1,557,;1,71,;2,122,;2,484,;3,909,;1,313,;1,65,;2,636,;1,871,;3,154,;1,428,;1,388,;1,145,;2,175,;2,752,;0,997,;1,464,;1,588,;2,231,;2,762,;1,294,;1,304,;1,53,;1,706,;1,288,;1,144,;1,192,;0,748,;0,747,;0,533,;0,606,;0,415,;1,938,;1,834,;2,033,;1,819,;1,613,;2,652,;3,041,;5,188,;1,474,;2,235,;2,831,;7,144,;6,552,;2,88,;3,14,;5,836,;3,456,;6,621,;1,585,;2,15,;1,105,;1,478,;2,544,;0,691,;1,091
1716316962;21/05/2024;18:42:42;Jalar;1,811,;2,194,;1,83,;1,132,;1,681,;1,95,;3,63,;2,562,;1,321,;1,79,;2,334,;2,289,;3,24,;1,635,;1,811,;2,178,;2,53,;3,342,;1,479,;1,914,;3,097,;2,047,;2,675,;1,574,;1,609,;1,105,;2,569,;2,436,;1,244,;1,625,;1,625,;2,831,;2,727,;1,569,;1,436,;1,642,;1,984,;1,315,;1,189,;1,247,;0,782,;0,856,;0,599,;0,645,;0,447,;2,447,;2,2,;1,957,;2,059,;1,906,;2,749,;3,276,;4,373,;1,615,;2,395,;3,648,;7,305,;5,869,;3,067,;3,335,;5,588,;3,52,;5,43,;1,755,;2,374,;0,98,;1,582,;2,314,;0,804,;1,131
1716316963;21/05/2024;18:42:43;Jalar;1,95,;2,364,;1,518,;1,254,;1,827,;2,122,;3,687,;2,128,;1,452,;1,968,;2,355,;2,554,;2,732,;1,673,;1,859,;2,44,;2,615,;2,816,;1,587,;2,107,;3,67,;2,245,;2,286,;1,7,;1,788,;1,194,;2,948,;2,223,;1,533,;1,756,;1,738,;3,494,;2,578,;1,85,;1,561,;1,737,;2,249,;1,371,;1,286,;1,28,;0,769,;0,949,;0,721,;0,683,;0,482,;3,033,;2,527,;2,059,;2,288,;2,13,;2,995,;3,529,;3,461,;1,771,;2,475,;4,727,;7,34,;5,425,;3,313,;3,445,;5,163,;3,671,;4,211,;1,915,;2,519,;0,876,;1,72,;1,995,;0,898,;1,152
1716316963;21/05/2024;18:42:43;Jalar;2,134,;2,41,;1,311,;1,327,;1,869,;2,367,;3,551,;1,874,;1,545,;2,032,;2,442,;2,778,;2,365,;1,686,;1,856,;2,771,;2,68,;2,432,;1,631,;2,184,;4,215,;2,374,;2,062,;1,802,;1,883,;1,348,;3,166,;2,152,;1,809,;1,832,;1,968,;4,043,;2,384,;2,07,;1,661,;1,821,;2,423,;1,467,;1,408,;1,291,;0,73,;0,989,;0,868,;0,717,;0,519,;3,576,;2,714,;2,328,;2,478,;2,245,;3,357,;3,734,;2,654,;1,922,;2,456,;5,755,;7,162,;5,204,;3,573,;3,436,;4,697,;3,899,;3,197,;2,058,;2,548,;0,802,;1,864,;1,675,;0,963,;1,157
1716316963;21/05/2024;18:42:43;Jalar;2,284,;2,271,;1,185,;1,349,;1,8,;2,578,;3,198,;1,764,;1,585,;1,997,;2,595,;2,84,;2,134,;1,677,;1,829,;3,041,;2,651,;2,182,;1,605,;2,151,;4,538,;2,354,;1,944,;1,864,;1,894,;1,528,;3,129,;2,157,;2,004,;1,854,;2,384,;4,354,;2,195,;2,176,;1,728,;1,937,;2,472,;1,57,;1,502,;1,292,;0,685,;0,961,;0,991,;0,733,;0,556,;3,962,;2,7,;2,634,;2,583,;2,251,;3,804,;3,787,;2,064,;2,025,;2,369,;6,472,;6,664,;5,056,;3,747,;3,329,;4,362,;4,062,;2,475,;2,161,;2,482,;0,787,;1,943,;1,405,;0,992,;1,152
1716316963;21/05/2024;18:42:43;Jalar;2,359,;1,946,;1,079,;1,337,;1,665,;2,666,;2,668,;1,684,;1,567,;1,931,;2,78,;2,673,;1,945,;1,654,;1,816,;3,164,;2,487,;1,973,;1,522,;2,065,;4,519,;2,158,;1,807,;1,87,;1,857,;1,724,;2,834,;2,113,;2,075,;1,847,;3,012,;4,395,;2,035,;2,158,;1,772,;2,115,;2,418,;1,631,;1,527,;1,305,;0,652,;0,877,;1,045,;0,723,;0,592,;4,099,;2,507,;2,82,;2,575,;2,191,;4,291,;3,628,;1,684,;2,054,;2,282,;6,737,;5,844,;4,8,;3,771,;3,205,;4,184,;3,995,;2,002,;2,209,;2,397,;0,841,;1,905,;1,192,;0,99,;1,144
1716316963;21/05/2024;18:42:43;Jalar;2,447,;1,512,;0,978,;1,33,;1,526,;2,713,;2,061,;1,548,;1,499,;1,91,;2,999,;2,298,;1,726,;1,638,;1,844,;3,13,;2,198,;1,728,;1,414,;2,002,;4,105,;1,815,;1,576,;1,815,;1,818,;1,909,;2,352,;1,945,;2,019,;1,838,;3,768,;4,193,;1,912,;2,061,;1,806,;2,359,;2,31,;1,608,;1,47,;1,35,;0,639,;0,765,;1,016,;0,684,;0,627,;3,962,;2,215,;2,804,;2,451,;2,117,;4,728,;3,27,;1,462,;2,022,;2,26,;6,59,;4,823,;4,395,;3,688,;3,147,;4,097,;3,62,;1,724,;2,212,;2,375,;0,97,;1,746,;1,041,;0,978,;1,139
1716316963;21/05/2024;18:42:43;Jalar;2,737,;1,106,;0,975,;1,357,;1,434,;2,916,;1,532,;1,416,;1,414,;1,97,;3,277,;1,824,;1,547,;1,666,;1,909,;3,077,;1,853,;1,537,;1,334,;2,006,;3,469,;1,402,;1,357,;1,711,;1,8,;2,052,;1,815,;1,765,;1,873,;1,84,;4,482,;3,843,;1,925,;1,945,;1,836,;2,638,;2,217,;1,582,;1,356,;1,432,;0,644,;0,663,;0,951,;0,627,;0,657,;3,607,;1,917,;2,697,;2,241,;2,063,;5,035,;2,815,;1,464,;1,964,;2,32,;6,198,;3,879,;4,113,;3,604,;3,198,;3,953,;3,014,;1,707,;2,183,;2,457,;1,187,;1,516,;0,996,;0,974,;1,132
